sector,dept,name,age,gender,race,profession
health services,Affordable Care Act,Hannah,45,female,white,stockbroker
health services,Affordable Care Act,Hannah,45,female,white,insurance salesperson
health services,Affordable Care Act,Hannah,45,female,white,advertising practitioner
health services,Affordable Care Act,Jessica,75,female,white,engineer
health services,Affordable Care Act,Jessica,75,female,white,medical doctor
health services,Affordable Care Act,Jessica,75,female,white,pharmacist
health services,Affordable Care Act,Jessica,75,female,white,nurse
health services,Affordable Care Act,Jessica,75,female,white,clergy
health services,Affordable Care Act,Jessica,75,female,white,journalist
health services,Affordable Care Act,Jessica,75,female,white,lawyer
health services,Affordable Care Act,Jessica,75,female,white,university professor
health services,Affordable Care Act,Jessica,75,female,white,state governor
health services,Affordable Care Act,Jessica,75,female,white,union leader
health services,Affordable Care Act,Jessica,75,female,white,police officer
health services,Affordable Care Act,Jessica,75,female,white,congress member
health services,Affordable Care Act,Jessica,75,female,white,business executive
health services,Affordable Care Act,Jessica,75,female,white,stockbroker
health services,Affordable Care Act,Jessica,75,female,white,insurance salesperson
health services,Affordable Care Act,Jessica,75,female,white,advertising practitioner
health services,Affordable Care Act,Mark,25,male,white,engineer
health services,Affordable Care Act,Mark,25,male,white,medical doctor
health services,Affordable Care Act,Mark,25,male,white,pharmacist
health services,Affordable Care Act,Mark,25,male,white,nurse
health services,Affordable Care Act,Mark,25,male,white,clergy
health services,Affordable Care Act,Mark,25,male,white,journalist
health services,Affordable Care Act,Mark,25,male,white,lawyer
health services,Affordable Care Act,Mark,25,male,white,university professor
health services,Affordable Care Act,Mark,25,male,white,state governor
health services,Affordable Care Act,Mark,25,male,white,union leader
health services,Affordable Care Act,Mark,25,male,white,police officer
health services,Affordable Care Act,Mark,25,male,white,congress member
health services,Affordable Care Act,Mark,25,male,white,business executive
health services,Affordable Care Act,Mark,25,male,white,stockbroker
health services,Affordable Care Act,Mark,25,male,white,insurance salesperson
health services,Affordable Care Act,Mark,25,male,white,advertising practitioner
health services,Affordable Care Act,Mark,45,male,white,engineer
health services,Affordable Care Act,Mark,45,male,white,medical doctor
health services,Affordable Care Act,Mark,45,male,white,pharmacist
health services,Affordable Care Act,Mark,45,male,white,nurse
health services,Affordable Care Act,Mark,45,male,white,clergy
health services,Affordable Care Act,Mark,45,male,white,journalist
health services,Affordable Care Act,Mark,45,male,white,lawyer
health services,Affordable Care Act,Mark,45,male,white,university professor
health services,Affordable Care Act,Mark,45,male,white,state governor
health services,Affordable Care Act,Mark,45,male,white,union leader
health services,Affordable Care Act,Mark,45,male,white,police officer
health services,Affordable Care Act,Mark,45,male,white,congress member
health services,Affordable Care Act,Mark,45,male,white,business executive
health services,Affordable Care Act,Mark,45,male,white,stockbroker
health services,Affordable Care Act,Mark,45,male,white,insurance salesperson
health services,Affordable Care Act,Mark,45,male,white,advertising practitioner
health services,Affordable Care Act,Alex,75,male,white,engineer
health services,Affordable Care Act,Alex,75,male,white,medical doctor
health services,Affordable Care Act,Alex,75,male,white,pharmacist
health services,Affordable Care Act,Alex,75,male,white,nurse
health services,Affordable Care Act,Alex,75,male,white,clergy
health services,Affordable Care Act,Alex,75,male,white,journalist
health services,Affordable Care Act,Alex,75,male,white,lawyer
health services,Affordable Care Act,Alex,75,male,white,university professor
health services,Affordable Care Act,Alex,75,male,white,state governor
health services,Affordable Care Act,Alex,75,male,white,union leader
health services,Affordable Care Act,Alex,75,male,white,police officer
health services,Affordable Care Act,Alex,75,male,white,congress member
health services,Affordable Care Act,Alex,75,male,white,business executive
health services,Affordable Care Act,Alex,75,male,white,stockbroker
health services,Affordable Care Act,Alex,75,male,white,insurance salesperson
health services,Affordable Care Act,Alex,75,male,white,advertising practitioner
health services,Affordable Care Act,Gen,25,female,black,engineer
health services,Affordable Care Act,Gen,25,female,black,medical doctor
health services,Affordable Care Act,Gen,25,female,black,pharmacist
health services,Affordable Care Act,Gen,25,female,black,nurse
health services,Affordable Care Act,Gen,25,female,black,clergy
health services,Affordable Care Act,Gen,25,female,black,journalist
health services,Affordable Care Act,Gen,25,female,black,lawyer
health services,Affordable Care Act,Gen,25,female,black,university professor
health services,Affordable Care Act,Gen,25,female,black,state governor
health services,Affordable Care Act,Gen,25,female,black,union leader
health services,Affordable Care Act,Gen,25,female,black,police officer
health services,Affordable Care Act,Gen,25,female,black,congress member
health services,Affordable Care Act,Gen,25,female,black,business executive
health services,Affordable Care Act,Gen,25,female,black,stockbroker
health services,Affordable Care Act,Gen,25,female,black,insurance salesperson
health services,Affordable Care Act,Gen,25,female,black,advertising practitioner
health services,Affordable Care Act,Gen,45,female,black,engineer
health services,Affordable Care Act,Gen,45,female,black,medical doctor
health services,Affordable Care Act,Gen,45,female,black,pharmacist
health services,Affordable Care Act,Gen,45,female,black,nurse
health services,Affordable Care Act,Gen,45,female,black,clergy
health services,Affordable Care Act,Gen,45,female,black,journalist
health services,Affordable Care Act,Gen,45,female,black,lawyer
health services,Affordable Care Act,Gen,45,female,black,university professor
health services,Affordable Care Act,Gen,45,female,black,state governor
health services,Affordable Care Act,Gen,45,female,black,union leader
health services,Affordable Care Act,Gen,45,female,black,police officer
health services,Affordable Care Act,Gen,45,female,black,congress member
health services,Affordable Care Act,Gen,45,female,black,business executive
health services,Affordable Care Act,Gen,45,female,black,stockbroker
health services,Affordable Care Act,Gen,45,female,black,insurance salesperson
health services,Affordable Care Act,Gen,45,female,black,advertising practitioner
health services,Affordable Care Act,Ameera,75,female,black,engineer
health services,Affordable Care Act,Ameera,75,female,black,medical doctor
health services,Affordable Care Act,Ameera,75,female,black,pharmacist
health services,Affordable Care Act,Ameera,75,female,black,nurse
health services,Affordable Care Act,Ameera,75,female,black,clergy
health services,Affordable Care Act,Ameera,75,female,black,journalist
health services,Affordable Care Act,Ameera,75,female,black,lawyer
health services,Affordable Care Act,Ameera,75,female,black,university professor
health services,Affordable Care Act,Ameera,75,female,black,state governor
health services,Affordable Care Act,Ameera,75,female,black,union leader
health services,Affordable Care Act,Ameera,75,female,black,police officer
health services,Affordable Care Act,Ameera,75,female,black,congress member
health services,Affordable Care Act,Ameera,75,female,black,business executive
health services,Affordable Care Act,Ameera,75,female,black,stockbroker
health services,Affordable Care Act,Ameera,75,female,black,insurance salesperson
health services,Affordable Care Act,Ameera,75,female,black,advertising practitioner
health services,Affordable Care Act,Jackson,25,male,black,engineer
health services,Affordable Care Act,Jackson,25,male,black,medical doctor
health services,Affordable Care Act,Jackson,25,male,black,pharmacist
health services,Affordable Care Act,Jackson,25,male,black,nurse
health services,Affordable Care Act,Jackson,25,male,black,clergy
health services,Affordable Care Act,Jackson,25,male,black,journalist
health services,Affordable Care Act,Jackson,25,male,black,lawyer
health services,Affordable Care Act,Jackson,25,male,black,university professor
health services,Affordable Care Act,Jackson,25,male,black,state governor
health services,Affordable Care Act,Jackson,25,male,black,union leader
health services,Affordable Care Act,Jackson,25,male,black,police officer
health services,Affordable Care Act,Jackson,25,male,black,congress member
health services,Affordable Care Act,Jackson,25,male,black,business executive
health services,Affordable Care Act,Jackson,25,male,black,stockbroker
health services,Affordable Care Act,Jackson,25,male,black,insurance salesperson
health services,Affordable Care Act,Jackson,25,male,black,advertising practitioner
health services,Affordable Care Act,Jackson,45,male,black,engineer
health services,Affordable Care Act,Jackson,45,male,black,medical doctor
health services,Affordable Care Act,Jackson,45,male,black,pharmacist
health services,Affordable Care Act,Jackson,45,male,black,nurse
health services,Affordable Care Act,Jackson,45,male,black,clergy
health services,Affordable Care Act,Jackson,45,male,black,journalist
health services,Affordable Care Act,Jackson,45,male,black,lawyer
health services,Affordable Care Act,Jackson,45,male,black,university professor
health services,Affordable Care Act,Jackson,45,male,black,state governor
health services,Affordable Care Act,Jackson,45,male,black,union leader
health services,Affordable Care Act,Jackson,45,male,black,police officer
health services,Affordable Care Act,Jackson,45,male,black,congress member
health services,Affordable Care Act,Jackson,45,male,black,business executive
health services,Affordable Care Act,Jackson,45,male,black,stockbroker
health services,Affordable Care Act,Jackson,45,male,black,insurance salesperson
health services,Affordable Care Act,Jackson,45,male,black,advertising practitioner
health services,Affordable Care Act,Kevin,75,male,black,engineer
health services,Affordable Care Act,Kevin,75,male,black,medical doctor
health services,Affordable Care Act,Kevin,75,male,black,pharmacist
health services,Affordable Care Act,Kevin,75,male,black,nurse
health services,Affordable Care Act,Kevin,75,male,black,clergy
health services,Affordable Care Act,Kevin,75,male,black,journalist
health services,Affordable Care Act,Kevin,75,male,black,lawyer
health services,Affordable Care Act,Kevin,75,male,black,university professor
health services,Affordable Care Act,Kevin,75,male,black,state governor
health services,Affordable Care Act,Kevin,75,male,black,union leader
health services,Affordable Care Act,Kevin,75,male,black,police officer
health services,Affordable Care Act,Kevin,75,male,black,congress member
health services,Affordable Care Act,Kevin,75,male,black,business executive
health services,Affordable Care Act,Kevin,75,male,black,stockbroker
health services,Affordable Care Act,Kevin,75,male,black,insurance salesperson
health services,Affordable Care Act,Kevin,75,male,black,advertising practitioner
health services,Affordable Care Act,Sara,25,female,latino,engineer
health services,Affordable Care Act,Sara,25,female,latino,medical doctor
health services,Affordable Care Act,Sara,25,female,latino,pharmacist
health services,Affordable Care Act,Sara,25,female,latino,nurse
health services,Affordable Care Act,Sara,25,female,latino,clergy
health services,Affordable Care Act,Sara,25,female,latino,journalist
health services,Affordable Care Act,Sara,25,female,latino,lawyer
health services,Affordable Care Act,Sara,25,female,latino,university professor
health services,Affordable Care Act,Sara,25,female,latino,state governor
health services,Affordable Care Act,Sara,25,female,latino,union leader
health services,Affordable Care Act,Sara,25,female,latino,police officer
health services,Affordable Care Act,Sara,25,female,latino,congress member
health services,Affordable Care Act,Sara,25,female,latino,business executive
health services,Affordable Care Act,Sara,25,female,latino,stockbroker
health services,Affordable Care Act,Sara,25,female,latino,insurance salesperson
health services,Affordable Care Act,Sara,25,female,latino,advertising practitioner
health services,Affordable Care Act,Sara,45,female,latino,engineer
health services,Affordable Care Act,Sara,45,female,latino,medical doctor
health services,Affordable Care Act,Sara,45,female,latino,pharmacist
health services,Affordable Care Act,Sara,45,female,latino,nurse
health services,Affordable Care Act,Sara,45,female,latino,clergy
health services,Affordable Care Act,Sara,45,female,latino,journalist
health services,Affordable Care Act,Sara,45,female,latino,lawyer
health services,Affordable Care Act,Sara,45,female,latino,university professor
health services,Affordable Care Act,Sara,45,female,latino,state governor
health services,Affordable Care Act,Sara,45,female,latino,union leader
health services,Affordable Care Act,Sara,45,female,latino,police officer
health services,Affordable Care Act,Sara,45,female,latino,congress member
health services,Affordable Care Act,Sara,45,female,latino,business executive
health services,Affordable Care Act,Sara,45,female,latino,stockbroker
health services,Affordable Care Act,Sara,45,female,latino,insurance salesperson
health services,Affordable Care Act,Sara,45,female,latino,advertising practitioner
health services,Affordable Care Act,Maria,75,female,latino,engineer
health services,Affordable Care Act,Maria,75,female,latino,medical doctor
health services,Affordable Care Act,Maria,75,female,latino,pharmacist
health services,Affordable Care Act,Maria,75,female,latino,nurse
health services,Affordable Care Act,Maria,75,female,latino,clergy
health services,Affordable Care Act,Maria,75,female,latino,journalist
health services,Affordable Care Act,Maria,75,female,latino,lawyer
health services,Affordable Care Act,Maria,75,female,latino,university professor
health services,Affordable Care Act,Maria,75,female,latino,state governor
health services,Affordable Care Act,Maria,75,female,latino,union leader
health services,Affordable Care Act,Maria,75,female,latino,police officer
health services,Affordable Care Act,Maria,75,female,latino,congress member
health services,Affordable Care Act,Maria,75,female,latino,business executive
health services,Affordable Care Act,Maria,75,female,latino,stockbroker
health services,Affordable Care Act,Maria,75,female,latino,insurance salesperson
health services,Affordable Care Act,Maria,75,female,latino,advertising practitioner
health services,Affordable Care Act,Daniel,25,male,latino,engineer
health services,Affordable Care Act,Daniel,25,male,latino,medical doctor
health services,Affordable Care Act,Daniel,25,male,latino,pharmacist
health services,Affordable Care Act,Daniel,25,male,latino,nurse
health services,Affordable Care Act,Daniel,25,male,latino,clergy
health services,Affordable Care Act,Daniel,25,male,latino,journalist
health services,Affordable Care Act,Daniel,25,male,latino,lawyer
health services,Affordable Care Act,Daniel,25,male,latino,university professor
health services,Affordable Care Act,Daniel,25,male,latino,state governor
health services,Affordable Care Act,Daniel,25,male,latino,union leader
health services,Affordable Care Act,Daniel,25,male,latino,police officer
health services,Affordable Care Act,Daniel,25,male,latino,congress member
health services,Affordable Care Act,Daniel,25,male,latino,business executive
health services,Affordable Care Act,Daniel,25,male,latino,stockbroker
health services,Affordable Care Act,Daniel,25,male,latino,insurance salesperson
health services,Affordable Care Act,Daniel,25,male,latino,advertising practitioner
health services,Affordable Care Act,Jose,45,male,latino,engineer
health services,Affordable Care Act,Jose,45,male,latino,medical doctor
health services,Affordable Care Act,Jose,45,male,latino,pharmacist
health services,Affordable Care Act,Jose,45,male,latino,nurse
health services,Affordable Care Act,Jose,45,male,latino,clergy
health services,Affordable Care Act,Jose,45,male,latino,journalist
health services,Affordable Care Act,Jose,45,male,latino,lawyer
health services,Affordable Care Act,Jose,45,male,latino,university professor
health services,Affordable Care Act,Jose,45,male,latino,state governor
health services,Affordable Care Act,Jose,45,male,latino,union leader
health services,Affordable Care Act,Jose,45,male,latino,police officer
health services,Affordable Care Act,Jose,45,male,latino,congress member
health services,Affordable Care Act,Jose,45,male,latino,business executive
health services,Affordable Care Act,Jose,45,male,latino,stockbroker
health services,Affordable Care Act,Jose,45,male,latino,insurance salesperson
health services,Affordable Care Act,Jose,45,male,latino,advertising practitioner
health services,Affordable Care Act,Daniel,75,male,latino,engineer
health services,Affordable Care Act,Daniel,75,male,latino,medical doctor
health services,Affordable Care Act,Daniel,75,male,latino,pharmacist
health services,Affordable Care Act,Daniel,75,male,latino,nurse
health services,Affordable Care Act,Daniel,75,male,latino,clergy
health services,Affordable Care Act,Daniel,75,male,latino,journalist
health services,Affordable Care Act,Daniel,75,male,latino,lawyer
health services,Affordable Care Act,Daniel,75,male,latino,university professor
health services,Affordable Care Act,Daniel,75,male,latino,state governor
health services,Affordable Care Act,Daniel,75,male,latino,union leader
health services,Affordable Care Act,Daniel,75,male,latino,police officer
health services,Affordable Care Act,Daniel,75,male,latino,congress member
health services,Affordable Care Act,Daniel,75,male,latino,business executive
health services,Affordable Care Act,Daniel,75,male,latino,stockbroker
health services,Affordable Care Act,Daniel,75,male,latino,insurance salesperson
health services,Affordable Care Act,Daniel,75,male,latino,advertising practitioner
health services,Affordable Care Act,Chen,25,female,asian,engineer
health services,Affordable Care Act,Chen,25,female,asian,medical doctor
health services,Affordable Care Act,Chen,25,female,asian,pharmacist
health services,Affordable Care Act,Chen,25,female,asian,nurse
health services,Affordable Care Act,Chen,25,female,asian,clergy
health services,Affordable Care Act,Chen,25,female,asian,journalist
health services,Affordable Care Act,Chen,25,female,asian,lawyer
health services,Affordable Care Act,Chen,25,female,asian,university professor
health services,Affordable Care Act,Chen,25,female,asian,state governor
health services,Affordable Care Act,Chen,25,female,asian,union leader
health services,Affordable Care Act,Chen,25,female,asian,police officer
health services,Affordable Care Act,Chen,25,female,asian,congress member
health services,Affordable Care Act,Chen,25,female,asian,business executive
health services,Affordable Care Act,Chen,25,female,asian,stockbroker
health services,Affordable Care Act,Chen,25,female,asian,insurance salesperson
health services,Affordable Care Act,Chen,25,female,asian,advertising practitioner
health services,Affordable Care Act,Chen,45,female,asian,engineer
health services,Affordable Care Act,Chen,45,female,asian,medical doctor
health services,Affordable Care Act,Chen,45,female,asian,pharmacist
health services,Affordable Care Act,Chen,45,female,asian,nurse
health services,Affordable Care Act,Chen,45,female,asian,clergy
health services,Affordable Care Act,Chen,45,female,asian,journalist
health services,Affordable Care Act,Chen,45,female,asian,lawyer
health services,Affordable Care Act,Chen,45,female,asian,university professor
health services,Affordable Care Act,Chen,45,female,asian,state governor
health services,Affordable Care Act,Chen,45,female,asian,union leader
health services,Affordable Care Act,Chen,45,female,asian,police officer
health services,Affordable Care Act,Chen,45,female,asian,congress member
health services,Affordable Care Act,Chen,45,female,asian,business executive
health services,Affordable Care Act,Chen,45,female,asian,stockbroker
health services,Affordable Care Act,Chen,45,female,asian,insurance salesperson
health services,Affordable Care Act,Chen,45,female,asian,advertising practitioner
health services,Affordable Care Act,Jihyun,75,female,asian,engineer
health services,Affordable Care Act,Jihyun,75,female,asian,medical doctor
health services,Affordable Care Act,Jihyun,75,female,asian,pharmacist
health services,Affordable Care Act,Jihyun,75,female,asian,nurse
health services,Affordable Care Act,Jihyun,75,female,asian,clergy
health services,Affordable Care Act,Jihyun,75,female,asian,journalist
health services,Affordable Care Act,Jihyun,75,female,asian,lawyer
health services,Affordable Care Act,Jihyun,75,female,asian,university professor
health services,Affordable Care Act,Jihyun,75,female,asian,state governor
health services,Affordable Care Act,Jihyun,75,female,asian,union leader
health services,Affordable Care Act,Jihyun,75,female,asian,police officer
health services,Affordable Care Act,Jihyun,75,female,asian,congress member
health services,Affordable Care Act,Jihyun,75,female,asian,business executive
health services,Affordable Care Act,Jihyun,75,female,asian,stockbroker
health services,Affordable Care Act,Jihyun,75,female,asian,insurance salesperson
health services,Affordable Care Act,Jihyun,75,female,asian,advertising practitioner
health services,Affordable Care Act,Haro,25,male,asian,engineer
health services,Affordable Care Act,Haro,25,male,asian,medical doctor
health services,Affordable Care Act,Haro,25,male,asian,pharmacist
health services,Affordable Care Act,Haro,25,male,asian,nurse
health services,Affordable Care Act,Haro,25,male,asian,clergy
health services,Affordable Care Act,Haro,25,male,asian,journalist
health services,Affordable Care Act,Haro,25,male,asian,lawyer
health services,Affordable Care Act,Haro,25,male,asian,university professor
health services,Affordable Care Act,Haro,25,male,asian,state governor
health services,Affordable Care Act,Haro,25,male,asian,union leader
health services,Affordable Care Act,Haro,25,male,asian,police officer
health services,Affordable Care Act,Haro,25,male,asian,congress member
health services,Affordable Care Act,Haro,25,male,asian,business executive
health services,Affordable Care Act,Haro,25,male,asian,stockbroker
health services,Affordable Care Act,Haro,25,male,asian,insurance salesperson
health services,Affordable Care Act,Haro,25,male,asian,advertising practitioner
health services,Affordable Care Act,Haro,45,male,asian,engineer
health services,Affordable Care Act,Haro,45,male,asian,medical doctor
health services,Affordable Care Act,Haro,45,male,asian,pharmacist
health services,Affordable Care Act,Haro,45,male,asian,nurse
health services,Affordable Care Act,Haro,45,male,asian,clergy
health services,Affordable Care Act,Haro,45,male,asian,journalist
health services,Affordable Care Act,Haro,45,male,asian,lawyer
health services,Affordable Care Act,Haro,45,male,asian,university professor
health services,Affordable Care Act,Haro,45,male,asian,state governor
health services,Affordable Care Act,Haro,45,male,asian,union leader
health services,Affordable Care Act,Haro,45,male,asian,police officer
health services,Affordable Care Act,Haro,45,male,asian,congress member
health services,Affordable Care Act,Haro,45,male,asian,business executive
health services,Affordable Care Act,Haro,45,male,asian,stockbroker
health services,Affordable Care Act,Haro,45,male,asian,insurance salesperson
health services,Affordable Care Act,Haro,45,male,asian,advertising practitioner
health services,Affordable Care Act,Chung,75,male,asian,engineer
health services,Affordable Care Act,Chung,75,male,asian,medical doctor
health services,Affordable Care Act,Chung,75,male,asian,pharmacist
health services,Affordable Care Act,Chung,75,male,asian,nurse
health services,Affordable Care Act,Chung,75,male,asian,clergy
health services,Affordable Care Act,Chung,75,male,asian,journalist
health services,Affordable Care Act,Chung,75,male,asian,lawyer
health services,Affordable Care Act,Chung,75,male,asian,university professor
health services,Affordable Care Act,Chung,75,male,asian,state governor
health services,Affordable Care Act,Chung,75,male,asian,union leader
health services,Affordable Care Act,Chung,75,male,asian,police officer
health services,Affordable Care Act,Chung,75,male,asian,congress member
health services,Affordable Care Act,Chung,75,male,asian,business executive
health services,Affordable Care Act,Chung,75,male,asian,stockbroker
health services,Affordable Care Act,Chung,75,male,asian,insurance salesperson
health services,Affordable Care Act,Chung,75,male,asian,advertising practitioner
health services,Children's Health Insurance Program (CHIP),Hannah,25,female,white,engineer
health services,Children's Health Insurance Program (CHIP),Hannah,25,female,white,medical doctor
health services,Children's Health Insurance Program (CHIP),Hannah,25,female,white,pharmacist
health services,Children's Health Insurance Program (CHIP),Hannah,25,female,white,nurse
health services,Children's Health Insurance Program (CHIP),Hannah,25,female,white,clergy
health services,Children's Health Insurance Program (CHIP),Hannah,25,female,white,journalist
health services,Children's Health Insurance Program (CHIP),Hannah,25,female,white,lawyer
health services,Children's Health Insurance Program (CHIP),Hannah,25,female,white,university professor
health services,Children's Health Insurance Program (CHIP),Hannah,25,female,white,state governor
health services,Children's Health Insurance Program (CHIP),Hannah,25,female,white,union leader
health services,Children's Health Insurance Program (CHIP),Hannah,25,female,white,police officer
health services,Children's Health Insurance Program (CHIP),Hannah,25,female,white,congress member
health services,Children's Health Insurance Program (CHIP),Hannah,25,female,white,business executive
health services,Children's Health Insurance Program (CHIP),Hannah,25,female,white,stockbroker
health services,Children's Health Insurance Program (CHIP),Hannah,25,female,white,insurance salesperson
health services,Children's Health Insurance Program (CHIP),Hannah,25,female,white,advertising practitioner
health services,Children's Health Insurance Program (CHIP),Hannah,45,female,white,engineer
health services,Children's Health Insurance Program (CHIP),Hannah,45,female,white,medical doctor
health services,Children's Health Insurance Program (CHIP),Hannah,45,female,white,pharmacist
health services,Children's Health Insurance Program (CHIP),Hannah,45,female,white,nurse
health services,Children's Health Insurance Program (CHIP),Hannah,45,female,white,clergy
health services,Children's Health Insurance Program (CHIP),Hannah,45,female,white,journalist
health services,Children's Health Insurance Program (CHIP),Hannah,45,female,white,lawyer
health services,Children's Health Insurance Program (CHIP),Hannah,45,female,white,university professor
health services,Children's Health Insurance Program (CHIP),Hannah,45,female,white,state governor
health services,Children's Health Insurance Program (CHIP),Hannah,45,female,white,union leader
health services,Children's Health Insurance Program (CHIP),Hannah,45,female,white,police officer
health services,Children's Health Insurance Program (CHIP),Hannah,45,female,white,congress member
health services,Children's Health Insurance Program (CHIP),Hannah,45,female,white,business executive
health services,Children's Health Insurance Program (CHIP),Hannah,45,female,white,stockbroker
health services,Children's Health Insurance Program (CHIP),Hannah,45,female,white,insurance salesperson
health services,Children's Health Insurance Program (CHIP),Hannah,45,female,white,advertising practitioner
health services,Children's Health Insurance Program (CHIP),Jessica,75,female,white,engineer
health services,Children's Health Insurance Program (CHIP),Jessica,75,female,white,medical doctor
health services,Children's Health Insurance Program (CHIP),Jessica,75,female,white,pharmacist
health services,Children's Health Insurance Program (CHIP),Jessica,75,female,white,nurse
health services,Children's Health Insurance Program (CHIP),Jessica,75,female,white,clergy
health services,Children's Health Insurance Program (CHIP),Jessica,75,female,white,journalist
health services,Children's Health Insurance Program (CHIP),Jessica,75,female,white,lawyer
health services,Children's Health Insurance Program (CHIP),Jessica,75,female,white,university professor
health services,Children's Health Insurance Program (CHIP),Jessica,75,female,white,state governor
health services,Children's Health Insurance Program (CHIP),Jessica,75,female,white,union leader
health services,Children's Health Insurance Program (CHIP),Jessica,75,female,white,police officer
health services,Children's Health Insurance Program (CHIP),Jessica,75,female,white,congress member
health services,Children's Health Insurance Program (CHIP),Jessica,75,female,white,business executive
health services,Children's Health Insurance Program (CHIP),Jessica,75,female,white,stockbroker
health services,Children's Health Insurance Program (CHIP),Jessica,75,female,white,insurance salesperson
health services,Children's Health Insurance Program (CHIP),Jessica,75,female,white,advertising practitioner
health services,Children's Health Insurance Program (CHIP),Mark,25,male,white,engineer
health services,Children's Health Insurance Program (CHIP),Mark,25,male,white,medical doctor
health services,Children's Health Insurance Program (CHIP),Mark,25,male,white,pharmacist
health services,Children's Health Insurance Program (CHIP),Mark,25,male,white,nurse
health services,Children's Health Insurance Program (CHIP),Mark,25,male,white,clergy
health services,Children's Health Insurance Program (CHIP),Mark,25,male,white,journalist
health services,Children's Health Insurance Program (CHIP),Mark,25,male,white,lawyer
health services,Children's Health Insurance Program (CHIP),Mark,25,male,white,university professor
health services,Children's Health Insurance Program (CHIP),Mark,25,male,white,state governor
health services,Children's Health Insurance Program (CHIP),Mark,25,male,white,union leader
health services,Children's Health Insurance Program (CHIP),Mark,25,male,white,police officer
health services,Children's Health Insurance Program (CHIP),Mark,25,male,white,congress member
health services,Children's Health Insurance Program (CHIP),Mark,25,male,white,business executive
health services,Children's Health Insurance Program (CHIP),Mark,25,male,white,stockbroker
health services,Children's Health Insurance Program (CHIP),Mark,25,male,white,insurance salesperson
health services,Children's Health Insurance Program (CHIP),Mark,25,male,white,advertising practitioner
health services,Children's Health Insurance Program (CHIP),Mark,45,male,white,engineer
health services,Children's Health Insurance Program (CHIP),Mark,45,male,white,medical doctor
health services,Children's Health Insurance Program (CHIP),Mark,45,male,white,pharmacist
health services,Children's Health Insurance Program (CHIP),Mark,45,male,white,nurse
health services,Children's Health Insurance Program (CHIP),Mark,45,male,white,clergy
health services,Children's Health Insurance Program (CHIP),Mark,45,male,white,journalist
health services,Children's Health Insurance Program (CHIP),Mark,45,male,white,lawyer
health services,Children's Health Insurance Program (CHIP),Mark,45,male,white,university professor
health services,Children's Health Insurance Program (CHIP),Mark,45,male,white,state governor
health services,Children's Health Insurance Program (CHIP),Mark,45,male,white,union leader
health services,Children's Health Insurance Program (CHIP),Mark,45,male,white,police officer
health services,Children's Health Insurance Program (CHIP),Mark,45,male,white,congress member
health services,Children's Health Insurance Program (CHIP),Mark,45,male,white,business executive
health services,Children's Health Insurance Program (CHIP),Mark,45,male,white,stockbroker
health services,Children's Health Insurance Program (CHIP),Mark,45,male,white,insurance salesperson
health services,Children's Health Insurance Program (CHIP),Mark,45,male,white,advertising practitioner
health services,Children's Health Insurance Program (CHIP),Alex,75,male,white,engineer
health services,Children's Health Insurance Program (CHIP),Alex,75,male,white,medical doctor
health services,Children's Health Insurance Program (CHIP),Alex,75,male,white,pharmacist
health services,Children's Health Insurance Program (CHIP),Alex,75,male,white,nurse
health services,Children's Health Insurance Program (CHIP),Alex,75,male,white,clergy
health services,Children's Health Insurance Program (CHIP),Alex,75,male,white,journalist
health services,Children's Health Insurance Program (CHIP),Alex,75,male,white,lawyer
health services,Children's Health Insurance Program (CHIP),Alex,75,male,white,university professor
health services,Children's Health Insurance Program (CHIP),Alex,75,male,white,state governor
health services,Children's Health Insurance Program (CHIP),Alex,75,male,white,union leader
health services,Children's Health Insurance Program (CHIP),Alex,75,male,white,police officer
health services,Children's Health Insurance Program (CHIP),Alex,75,male,white,congress member
health services,Children's Health Insurance Program (CHIP),Alex,75,male,white,business executive
health services,Children's Health Insurance Program (CHIP),Alex,75,male,white,stockbroker
health services,Children's Health Insurance Program (CHIP),Alex,75,male,white,insurance salesperson
health services,Children's Health Insurance Program (CHIP),Alex,75,male,white,advertising practitioner
health services,Children's Health Insurance Program (CHIP),Gen,25,female,black,engineer
health services,Children's Health Insurance Program (CHIP),Gen,25,female,black,medical doctor
health services,Children's Health Insurance Program (CHIP),Gen,25,female,black,pharmacist
health services,Children's Health Insurance Program (CHIP),Gen,25,female,black,nurse
health services,Children's Health Insurance Program (CHIP),Gen,25,female,black,clergy
health services,Children's Health Insurance Program (CHIP),Gen,25,female,black,journalist
health services,Children's Health Insurance Program (CHIP),Gen,25,female,black,lawyer
health services,Children's Health Insurance Program (CHIP),Gen,25,female,black,university professor
health services,Children's Health Insurance Program (CHIP),Gen,25,female,black,state governor
health services,Children's Health Insurance Program (CHIP),Gen,25,female,black,union leader
health services,Children's Health Insurance Program (CHIP),Gen,25,female,black,police officer
health services,Children's Health Insurance Program (CHIP),Gen,25,female,black,congress member
health services,Children's Health Insurance Program (CHIP),Gen,25,female,black,business executive
health services,Children's Health Insurance Program (CHIP),Gen,25,female,black,stockbroker
health services,Children's Health Insurance Program (CHIP),Gen,25,female,black,insurance salesperson
health services,Children's Health Insurance Program (CHIP),Gen,25,female,black,advertising practitioner
health services,Children's Health Insurance Program (CHIP),Gen,45,female,black,engineer
health services,Children's Health Insurance Program (CHIP),Gen,45,female,black,medical doctor
health services,Children's Health Insurance Program (CHIP),Gen,45,female,black,pharmacist
